TIMESTAMP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,EXPIRY_DT,OPEN_INT,CONTRACTS
2017-05-10,959.25,1000.65,957.7,997.2,997.2,2017-05-25,9271800.0,12132.0
2017-05-11,994.15,998.0,981.0,983.15,983.15,2017-05-25,9267000.0,3738.0
2017-05-12,984.4,992.15,973.5,984.55,984.55,2017-05-25,9657000.0,4163.0
2017-05-15,985.9,992.9,978.3,985.25,985.25,2017-05-25,10081200.0,3794.0
2017-05-16,985.4,1003.85,985.25,1000.65,1000.65,2017-05-25,10270800.0,6458.0
2017-05-17,999.65,1011.7,992.45,1009.1,1009.1,2017-05-25,10478400.0,8188.0
2017-05-18,1007.95,1010.2,985.1,989.95,989.95,2017-05-25,9170400.0,11463.0
2017-05-19,999.7,1021.9,999.7,1006.95,1006.95,2017-05-25,9612600.0,12036.0
2017-05-22,1012.6,1026.0,1008.75,1018.7,1018.7,2017-05-25,9000600.0,7772.0
2017-05-23,1017.6,1031.65,1017.6,1023.5,1023.5,2017-05-25,7871400.0,8282.0
2017-05-24,1028.05,1037.75,1022.1,1036.15,1036.15,2017-05-25,4675200.0,9744.0
2017-05-25,1035.0,1044.25,1026.0,1037.35,1037.35,2017-06-29,8856600.0,7071.0
2017-05-26,1035.45,1042.5,1028.1,1037.6,1037.6,2017-06-29,8892000.0,2917.0
2017-05-29,1039.9,1073.3,1035.95,1069.55,1069.55,2017-06-29,9416400.0,3723.0
2017-05-30,1065.75,1070.6,1050.1,1066.5,1066.5,2017-06-29,9327600.0,2608.0
2017-05-31,1063.4,1067.85,1057.25,1064.45,1064.45,2017-06-29,9564000.0,1507.0
2017-06-01,1061.4,1093.0,1061.4,1087.45,1087.45,2017-06-29,9658200.0,3654.0
2017-06-02,1068.1,1095.6,1060.8,1079.05,1079.05,2017-06-29,9500400.0,2101.0
2017-06-05,1082.35,1095.2,1080.25,1089.35,1089.35,2017-06-29,9644400.0,2070.0
2017-06-06,1086.5,1095.0,1078.95,1084.65,1084.65,2017-06-29,9639000.0,2187.0
2017-06-07,1092.9,1106.0,1084.0,1098.95,1098.95,2017-06-29,9655200.0,3419.0
2017-06-08,1078.3,1107.0,1078.3,1086.65,1086.65,2017-06-29,9600000.0,2200.0
2017-06-09,1082.15,1097.75,1082.15,1086.25,1086.25,2017-06-29,9424200.0,2598.0
2017-06-12,1085.0,1092.9,1073.65,1089.8,1089.8,2017-06-29,9316200.0,2519.0
2017-06-13,1092.0,1099.0,1086.05,1092.85,1092.85,2017-06-29,9353400.0,2047.0
2017-06-14,1092.0,1109.6,1085.5,1105.35,1105.35,2017-06-29,9287400.0,2708.0
2017-06-15,1101.35,1112.5,1095.8,1097.45,1097.45,2017-06-29,9217200.0,2299.0
2017-06-16,1097.8,1102.55,1083.3,1086.25,1086.25,2017-06-29,9202200.0,2416.0
2017-06-19,1090.25,1094.05,1084.8,1090.35,1090.35,2017-06-29,9174000.0,1734.0
2017-06-20,1090.1,1094.6,1085.0,1088.6,1088.6,2017-06-29,9115200.0,1629.0
2017-06-21,1089.8,1117.9,1089.8,1115.55,1115.55,2017-06-29,9160800.0,4782.0
2017-06-22,1117.25,1117.9,1095.05,1097.85,1097.85,2017-06-29,8944800.0,3251.0
2017-06-23,1095.1,1104.9,1078.5,1100.6,1100.6,2017-06-29,8403000.0,4086.0
2017-06-27,1100.25,1115.9,1088.2,1093.05,1093.05,2017-06-29,5569800.0,8580.0
2017-06-28,1090.2,1104.45,1084.0,1090.1,1090.1,2017-06-29,4491000.0,5122.0
2017-06-29,1098.9,1099.8,1090.0,1092.6,1092.6,2017-07-27,8614200.0,8474.0
2017-06-30,1089.95,1095.7,1068.35,1083.85,1083.85,2017-07-27,8575800.0,3406.0
2017-07-03,1096.4,1102.7,1082.25,1100.45,1100.45,2017-07-27,8629200.0,2956.0
2017-07-04,1106.35,1114.8,1090.5,1094.55,1094.55,2017-07-27,8873400.0,2955.0
2017-07-05,1091.15,1102.0,1087.05,1100.3,1100.3,2017-07-27,8901600.0,1675.0
2017-07-06,1097.0,1098.65,1090.5,1095.1,1095.1,2017-07-27,8921400.0,1611.0
2017-07-07,1094.65,1113.0,1092.0,1100.25,1100.25,2017-07-27,9171000.0,3340.0
2017-07-10,1100.6,1107.0,1091.0,1099.9,1099.9,2017-07-27,9147600.0,1737.0
2017-07-11,1104.75,1114.55,1103.65,1108.05,1108.05,2017-07-27,9324000.0,3124.0
2017-07-12,1109.3,1139.6,1105.7,1132.65,1132.65,2017-07-27,9915000.0,6351.0
2017-07-13,1131.65,1140.85,1131.4,1136.75,1136.75,2017-07-27,10203000.0,3115.0
2017-07-14,1135.9,1147.0,1129.3,1144.15,1144.15,2017-07-27,10601400.0,4803.0
2017-07-17,1145.4,1158.9,1133.05,1155.5,1155.5,2017-07-27,10664400.0,5968.0
2017-07-18,1160.0,1171.9,1152.1,1162.6,1162.6,2017-07-27,10800000.0,10291.0
2017-07-19,1197.9,1197.9,1136.5,1155.3,1155.3,2017-07-27,10108200.0,15877.0
2017-07-20,1155.2,1160.0,1144.0,1152.2,1152.2,2017-07-27,9913200.0,3865.0
2017-07-21,1152.95,1163.35,1145.1,1157.45,1157.45,2017-07-27,9508800.0,3747.0
2017-07-24,1153.35,1161.95,1153.15,1157.15,1157.15,2017-07-27,9086400.0,2956.0
2017-07-25,1155.75,1159.0,1143.4,1149.55,1149.55,2017-07-27,8109000.0,4242.0
2017-07-26,1144.0,1164.0,1144.0,1162.95,1162.95,2017-07-27,5628000.0,7346.0
2017-07-27,1171.0,1195.75,1160.8,1175.25,1175.25,2017-08-31,8531400.0,12486.0
2017-07-28,1171.0,1171.0,1144.05,1156.75,1156.75,2017-08-31,8712600.0,2964.0
2017-07-31,1158.0,1161.5,1146.5,1158.4,1158.4,2017-08-31,8706600.0,2492.0
2017-08-01,1157.65,1178.8,1154.0,1176.1,1176.1,2017-08-31,8865000.0,3068.0
2017-08-02,1178.05,1178.05,1161.45,1170.65,1170.65,2017-08-31,9024000.0,2387.0
2017-08-03,1167.6,1181.7,1161.0,1173.1,1173.1,2017-08-31,9049200.0,2256.0
2017-08-04,1171.8,1197.3,1171.2,1194.55,1194.55,2017-08-31,9172200.0,3327.0
2017-08-07,1195.0,1195.0,1175.3,1188.2,1188.2,2017-08-31,9037200.0,2278.0
2017-08-08,1184.55,1210.0,1183.05,1191.85,1191.85,2017-08-31,9048000.0,3673.0
2017-08-09,1188.2,1196.45,1178.1,1186.55,1186.55,2017-08-31,9033000.0,2761.0
2017-08-10,1180.4,1188.45,1171.8,1176.35,1176.35,2017-08-31,8853600.0,2953.0
2017-08-11,1170.0,1180.0,1149.1,1157.65,1157.65,2017-08-31,8587200.0,2915.0
2017-08-14,1162.1,1172.1,1152.1,1158.2,1158.2,2017-08-31,8557200.0,1671.0
2017-08-16,1174.95,1189.8,1155.3,1186.4,1186.4,2017-08-31,8871000.0,3507.0
2017-08-17,1182.05,1183.1,1165.0,1176.55,1176.55,2017-08-31,9010800.0,2940.0
2017-08-18,1172.35,1203.5,1171.85,1200.2,1200.2,2017-08-31,9451800.0,3873.0
2017-08-21,1200.25,1208.4,1184.0,1191.7,1191.7,2017-08-31,9328200.0,2628.0
2017-08-22,1205.35,1205.35,1189.85,1198.1,1198.1,2017-08-31,9355800.0,2245.0
2017-08-23,1195.0,1195.75,1185.55,1191.35,1191.35,2017-08-31,8892600.0,2781.0
2017-08-24,1192.1,1192.1,1178.25,1182.85,1182.85,2017-08-31,8670000.0,2635.0
2017-08-28,1178.85,1201.3,1178.85,1198.95,1198.95,2017-08-31,8599800.0,1867.0
2017-08-29,1193.15,1197.9,1184.05,1189.85,1189.85,2017-08-31,6390600.0,5291.0
2017-08-30,1195.3,1209.65,1188.15,1202.55,1202.55,2017-08-31,2986800.0,8061.0
2017-08-31,1203.45,1224.0,1199.0,1221.5,1221.5,2017-09-28,8848800.0,6532.0
2017-09-01,1221.05,1226.4,1212.2,1221.1,1221.1,2017-09-28,8884800.0,2205.0
2017-09-04,1215.2,1219.1,1200.6,1203.75,1203.75,2017-09-28,8899200.0,2012.0
2017-09-05,1205.05,1214.8,1196.35,1208.35,1208.35,2017-09-28,8942400.0,1851.0
2017-09-06,1203.7,1215.0,1203.7,1207.75,1207.75,2017-09-28,9054000.0,1453.0
2017-09-07,1211.85,1223.0,1209.1,1214.8,1214.8,2017-09-28,8995800.0,2023.0
2017-09-08,1214.35,1221.25,1208.05,1212.65,1212.65,2017-09-28,8944800.0,1625.0
2017-09-11,1217.85,1234.7,1216.15,1224.8,1224.8,2017-09-28,8822400.0,2953.0
2017-09-12,1230.05,1251.5,1225.75,1249.8,1249.8,2017-09-28,9111600.0,3380.0
2017-09-13,1247.05,1257.8,1245.55,1249.9,1249.9,2017-09-28,9357600.0,2490.0
2017-09-14,1241.1,1259.5,1241.1,1250.0,1250.0,2017-09-28,9583800.0,2837.0
2017-09-15,1245.7,1254.0,1239.1,1247.7,1247.7,2017-09-28,9865800.0,3033.0
2017-09-18,1252.35,1283.85,1249.5,1277.95,1277.95,2017-09-28,10183800.0,3627.0
2017-09-19,1280.15,1284.0,1272.85,1276.35,1276.35,2017-09-28,10246800.0,1888.0
2017-09-20,1277.75,1284.05,1260.1,1264.2,1264.2,2017-09-28,10007400.0,2340.0
2017-09-21,1269.0,1269.0,1250.15,1259.3,1259.3,2017-09-28,9837600.0,1989.0
2017-09-22,1255.55,1255.55,1238.8,1243.85,1243.85,2017-09-28,9757800.0,2378.0
2017-09-25,1246.0,1260.05,1241.0,1247.75,1247.75,2017-09-28,9030600.0,3807.0
2017-09-26,1253.5,1253.5,1203.5,1217.8,1217.8,2017-09-28,6397200.0,8028.0
2017-09-27,1218.0,1219.0,1190.8,1206.8,1206.8,2017-09-28,4250400.0,6977.0
2017-09-28,1206.3,1213.8,1193.7,1201.0,1201.0,2017-10-26,9075600.0,9487.0
2017-09-29,1203.0,1203.0,1175.0,1178.75,1178.75,2017-10-26,9307200.0,3526.0
2017-10-03,1179.35,1194.85,1172.2,1191.35,1191.35,2017-10-26,9459600.0,2056.0
2017-10-04,1194.4,1208.5,1183.6,1201.1,1201.1,2017-10-26,9591600.0,3116.0
2017-10-05,1206.15,1206.15,1190.1,1191.45,1191.45,2017-10-26,9634200.0,1871.0
2017-10-06,1197.95,1211.85,1194.7,1209.15,1209.15,2017-10-26,9564000.0,1955.0
2017-10-09,1213.45,1223.35,1206.25,1220.55,1220.55,2017-10-26,9618000.0,2434.0
2017-10-10,1223.85,1229.55,1209.3,1211.95,1211.95,2017-10-26,9723000.0,2209.0
2017-10-11,1214.5,1222.0,1203.1,1219.2,1219.2,2017-10-26,9756000.0,2806.0
2017-10-12,1222.05,1245.5,1216.6,1242.65,1242.65,2017-10-26,9921000.0,3365.0
2017-10-13,1241.35,1253.0,1234.5,1251.0,1251.0,2017-10-26,9889800.0,3017.0
2017-10-16,1255.95,1286.75,1252.2,1279.35,1279.35,2017-10-26,10117800.0,4324.0
2017-10-17,1280.2,1286.8,1270.65,1282.05,1282.05,2017-10-26,10095600.0,1736.0
2017-10-18,1277.4,1284.25,1264.1,1268.3,1268.3,2017-10-26,9979200.0,2592.0
2017-10-19,1262.6,1269.1,1256.15,1259.55,1259.55,2017-10-26,9911400.0,531.0
2017-10-23,1269.4,1279.25,1241.95,1253.05,1253.05,2017-10-26,9049800.0,4658.0
2017-10-24,1257.0,1276.6,1255.0,1273.6,1273.6,2017-10-26,8442000.0,5035.0
2017-10-25,1284.2,1284.2,1268.0,1274.05,1274.05,2017-10-26,6156000.0,7077.0
2017-10-26,1268.0,1285.0,1240.0,1270.5,1270.5,2017-11-30,9294600.0,12421.0
2017-10-27,1268.0,1269.8,1247.05,1261.15,1261.15,2017-11-30,9306000.0,2273.0
2017-10-30,1263.6,1267.3,1231.05,1235.45,1235.45,2017-11-30,9343800.0,2273.0
2017-10-31,1235.0,1248.0,1230.05,1238.05,1238.05,2017-11-30,9444600.0,2157.0
2017-11-01,1240.75,1267.0,1240.75,1262.6,1262.6,2017-11-30,9346800.0,2589.0
2017-11-02,1265.0,1265.55,1244.05,1247.75,1247.75,2017-11-30,9382200.0,1738.0
2017-11-03,1245.35,1248.0,1238.55,1245.45,1245.45,2017-11-30,9482400.0,1690.0
2017-11-06,1245.9,1254.0,1238.2,1247.4,1247.4,2017-11-30,9484200.0,1322.0
2017-11-07,1248.35,1257.35,1231.2,1242.65,1242.65,2017-11-30,9248400.0,2802.0
2017-11-08,1245.75,1253.0,1237.0,1243.6,1243.6,2017-11-30,9373200.0,2183.0
2017-11-09,1255.0,1275.6,1241.0,1260.8,1260.8,2017-11-30,9455400.0,4759.0
2017-11-10,1256.1,1299.65,1248.6,1292.75,1292.75,2017-11-30,9799200.0,7167.0
2017-11-13,1310.0,1316.35,1276.75,1284.0,1284.0,2017-11-30,9741600.0,4893.0
2017-11-14,1288.15,1292.7,1284.0,1288.35,1288.35,2017-11-30,9626400.0,1867.0
2017-11-15,1288.75,1288.75,1265.0,1270.85,1270.85,2017-11-30,9441600.0,2153.0
2017-11-16,1272.25,1289.9,1252.65,1279.7,1279.7,2017-11-30,9370200.0,2556.0
2017-11-17,1292.15,1300.75,1276.5,1280.55,1280.55,2017-11-30,9255600.0,1937.0
2017-11-20,1276.4,1283.8,1271.05,1279.2,1279.2,2017-11-30,9140400.0,1319.0
2017-11-21,1284.85,1289.7,1277.5,1280.2,1280.2,2017-11-30,9014400.0,1541.0
2017-11-22,1275.0,1279.4,1266.25,1275.1,1275.1,2017-11-30,8889600.0,1727.0
2017-11-23,1278.0,1278.0,1265.15,1270.9,1270.9,2017-11-30,8827200.0,1399.0
2017-11-24,1272.45,1274.3,1257.0,1269.85,1269.85,2017-11-30,8688000.0,1905.0
2017-11-27,1267.65,1267.75,1252.65,1263.8,1263.8,2017-11-30,6774600.0,4709.0
2017-11-28,1265.85,1276.45,1264.5,1269.55,1269.55,2017-11-30,4663200.0,5073.0
2017-11-29,1269.35,1282.4,1266.0,1277.0,1277.0,2017-11-30,1939200.0,6060.0
2017-11-30,1280.3,1281.95,1263.35,1278.5,1278.5,2017-12-28,8557800.0,4412.0
2017-12-01,1277.05,1279.6,1253.05,1257.85,1257.85,2017-12-28,8649000.0,1586.0
2017-12-04,1260.2,1277.4,1245.5,1272.25,1272.25,2017-12-28,8800800.0,2001.0
2017-12-05,1270.05,1272.85,1258.0,1264.3,1264.3,2017-12-28,9000600.0,1905.0
2017-12-06,1258.25,1285.0,1258.05,1278.3,1278.3,2017-12-28,9496200.0,3949.0
2017-12-07,1280.25,1301.5,1276.0,1297.2,1297.2,2017-12-28,9728400.0,3233.0
2017-12-08,1301.45,1332.95,1293.6,1328.6,1328.6,2017-12-28,10083000.0,4161.0
2017-12-11,1327.55,1329.9,1316.0,1326.55,1326.55,2017-12-28,10129800.0,1864.0
2017-12-12,1316.8,1327.45,1311.25,1317.2,1317.2,2017-12-28,9851400.0,1916.0
2017-12-13,1307.35,1342.15,1307.35,1318.65,1318.65,2017-12-28,9831600.0,3390.0
2017-12-14,1318.25,1331.35,1309.2,1327.3,1327.3,2017-12-28,9905400.0,1819.0
2017-12-15,1333.8,1340.65,1316.3,1329.5,1329.5,2017-12-28,9831000.0,2206.0
2017-12-18,1328.1,1348.0,1302.2,1335.05,1335.05,2017-12-28,9708600.0,3386.0
2017-12-19,1334.75,1352.0,1330.6,1350.25,1350.25,2017-12-28,9762000.0,2140.0
2017-12-20,1347.0,1365.0,1336.2,1360.85,1360.85,2017-12-28,9841200.0,3608.0
2017-12-21,1361.65,1363.15,1348.15,1350.2,1350.2,2017-12-28,9741600.0,1616.0
2017-12-22,1346.65,1357.9,1342.3,1353.45,1353.45,2017-12-28,9619200.0,1924.0
2017-12-26,1360.3,1360.3,1343.0,1346.6,1346.6,2017-12-28,7242000.0,6329.0
2017-12-27,1347.05,1362.7,1344.85,1352.6,1352.6,2017-12-28,4606800.0,7214.0
2017-12-28,1359.85,1387.5,1359.8,1364.55,1364.55,2018-01-25,8957400.0,8333.0
2017-12-29,1360.35,1378.9,1356.65,1372.2,1372.2,2018-01-25,8987400.0,2146.0
2018-01-01,1368.8,1368.85,1349.5,1353.7,1353.7,2018-01-25,8984400.0,2352.0
2018-01-02,1348.55,1355.55,1336.75,1346.15,1346.15,2018-01-25,9064200.0,1937.0
2018-01-03,1345.5,1362.0,1340.05,1354.6,1354.6,2018-01-25,9034800.0,2599.0
2018-01-04,1352.25,1359.35,1347.35,1356.45,1356.45,2018-01-25,9008400.0,1441.0
2018-01-05,1354.95,1365.0,1352.35,1358.05,1358.05,2018-01-25,9105600.0,1689.0
2018-01-08,1365.95,1370.9,1356.4,1368.8,1368.8,2018-01-25,9291600.0,2818.0
2018-01-09,1371.75,1377.0,1360.0,1364.35,1364.35,2018-01-25,9413400.0,2039.0
2018-01-10,1360.35,1371.95,1356.5,1367.45,1367.45,2018-01-25,9649800.0,2482.0
2018-01-11,1367.8,1382.65,1363.2,1379.4,1379.4,2018-01-25,9940200.0,3135.0
2018-01-12,1378.2,1385.2,1361.2,1373.85,1373.85,2018-01-25,10000800.0,2778.0
2018-01-15,1375.15,1379.65,1367.9,1373.05,1373.05,2018-01-25,10618200.0,3468.0
2018-01-16,1374.95,1394.0,1368.7,1386.1,1386.1,2018-01-25,10980600.0,6090.0
2018-01-17,1389.1,1392.95,1371.2,1376.55,1376.55,2018-01-25,11223600.0,5124.0
2018-01-18,1404.1,1406.85,1352.6,1359.65,1359.65,2018-01-25,10741200.0,8886.0
2018-01-19,1362.7,1374.0,1352.95,1366.25,1366.25,2018-01-25,10582200.0,3061.0
2018-01-22,1363.95,1369.0,1350.0,1358.1,1358.1,2018-01-25,8848200.0,4887.0
2018-01-23,1358.95,1373.3,1353.15,1369.65,1369.65,2018-01-25,6845400.0,5994.0
2018-01-24,1348.5,1373.65,1340.8,1367.6,1367.6,2018-01-25,4118400.0,8004.0
2018-01-25,1374.85,1382.85,1367.0,1378.95,1378.95,2018-02-22,9095400.0,6054.0
2018-01-29,1373.25,1402.3,1373.25,1399.5,1399.5,2018-02-22,9046200.0,3329.0
2018-01-30,1395.65,1411.9,1392.2,1402.15,1402.15,2018-02-22,9221400.0,2689.0
2018-01-31,1402.3,1402.35,1370.0,1374.1,1374.1,2018-02-22,9079200.0,3184.0
2018-02-01,1372.0,1387.6,1356.0,1374.7,1374.7,2018-02-22,9008400.0,4251.0
2018-02-02,1364.9,1378.65,1359.9,1372.15,1372.15,2018-02-22,9067200.0,3694.0
2018-02-05,1380.0,1380.0,1347.0,1360.6,1360.6,2018-02-22,9015000.0,3454.0
2018-02-06,1327.65,1355.7,1309.6,1331.05,1331.05,2018-02-22,8910600.0,4119.0
2018-02-07,1333.15,1333.15,1312.2,1317.35,1317.35,2018-02-22,9132000.0,3501.0
2018-02-08,1314.8,1339.2,1309.55,1331.2,1331.2,2018-02-22,9072000.0,3084.0
2018-02-09,1319.1,1336.65,1313.75,1333.25,1333.25,2018-02-22,9155400.0,2377.0
2018-02-12,1338.4,1349.0,1330.8,1344.0,1344.0,2018-02-22,9307800.0,2344.0
2018-02-14,1344.05,1354.0,1332.5,1348.0,1348.0,2018-02-22,9321600.0,1834.0
2018-02-15,1349.8,1362.75,1338.25,1357.1,1357.1,2018-02-22,8850600.0,3600.0
2018-02-16,1363.35,1363.35,1349.3,1350.4,1350.4,2018-02-22,8672400.0,2213.0
2018-02-19,1353.6,1353.75,1327.0,1335.85,1335.85,2018-02-22,8296800.0,2686.0
2018-02-20,1329.15,1342.35,1327.1,1329.75,1329.75,2018-02-22,5604600.0,6087.0
2018-02-21,1335.7,1335.7,1324.35,1332.35,1332.35,2018-02-22,4054800.0,4057.0
2018-02-22,1338.0,1338.65,1321.25,1334.35,1334.35,2018-03-28,8052000.0,6386.0
2018-02-23,1335.25,1337.2,1325.35,1329.6,1329.6,2018-03-28,8131200.0,1826.0
2018-02-26,1330.2,1345.0,1329.85,1341.35,1341.35,2018-03-28,8193000.0,1563.0
2018-02-27,1343.8,1357.65,1340.05,1350.9,1350.9,2018-03-28,8296800.0,2212.0
2018-02-28,1344.05,1344.45,1319.05,1323.75,1323.75,2018-03-28,8474400.0,2993.0
2018-03-01,1320.0,1330.0,1317.0,1325.7,1325.7,2018-03-28,8540400.0,2679.0
2018-03-05,1310.85,1320.95,1297.8,1304.3,1304.3,2018-03-28,8621400.0,2214.0
2018-03-06,1306.05,1311.85,1293.0,1296.25,1296.25,2018-03-28,8719200.0,1490.0
2018-03-07,1295.15,1308.15,1295.15,1299.7,1299.7,2018-03-28,8649000.0,2022.0
2018-03-08,1305.75,1308.1,1288.4,1297.9,1297.9,2018-03-28,8637600.0,1919.0
2018-03-09,1298.95,1306.35,1289.5,1301.6,1301.6,2018-03-28,8536200.0,2628.0
2018-03-12,1307.1,1332.7,1299.25,1329.75,1329.75,2018-03-28,8402400.0,2329.0
2018-03-13,1321.15,1335.65,1316.15,1321.75,1321.75,2018-03-28,8157000.0,2437.0
2018-03-14,1317.0,1330.0,1314.0,1321.5,1321.5,2018-03-28,8141400.0,1412.0
2018-03-15,1317.05,1322.95,1300.15,1303.75,1303.75,2018-03-28,8280600.0,2305.0
2018-03-16,1300.1,1313.0,1285.2,1305.25,1305.25,2018-03-28,8242200.0,3534.0
2018-03-19,1305.65,1320.0,1305.05,1313.15,1313.15,2018-03-28,8130000.0,3083.0
2018-03-20,1311.95,1322.0,1309.5,1315.05,1315.05,2018-03-28,8092200.0,2136.0
2018-03-21,1319.1,1327.3,1309.25,1319.35,1319.35,2018-03-28,7966800.0,2742.0
2018-03-22,1318.95,1324.4,1311.0,1312.7,1312.7,2018-03-28,7903800.0,1639.0
2018-03-23,1292.2,1312.95,1287.2,1300.95,1300.95,2018-03-28,7600800.0,3441.0
2018-03-26,1303.65,1329.75,1301.5,1325.8,1325.8,2018-03-28,5484000.0,6146.0
2018-03-27,1331.5,1339.0,1322.35,1332.45,1332.45,2018-03-28,2326800.0,6944.0
2018-03-28,1334.45,1343.25,1327.0,1339.5,1339.5,2018-04-26,8124000.0,5218.0
2018-04-02,1327.0,1368.6,1327.0,1361.25,1361.25,2018-04-26,8289600.0,2447.0
2018-04-03,1357.0,1362.95,1346.35,1355.1,1355.1,2018-04-26,8397600.0,1430.0
2018-04-04,1347.0,1362.4,1346.15,1360.05,1360.05,2018-04-26,8577000.0,2653.0
2018-04-05,1368.65,1384.95,1368.65,1383.7,1383.7,2018-04-26,8556000.0,2497.0
2018-04-06,1378.1,1383.2,1368.25,1378.65,1378.65,2018-04-26,8511000.0,2650.0
2018-04-09,1375.75,1397.0,1372.8,1392.5,1392.5,2018-04-26,8734200.0,2557.0
2018-04-10,1399.7,1402.4,1387.6,1393.4,1393.4,2018-04-26,8872200.0,1564.0
2018-04-11,1394.0,1419.0,1387.55,1409.55,1409.55,2018-04-26,9235200.0,3408.0
2018-04-12,1412.05,1419.95,1402.9,1416.1,1416.1,2018-04-26,9530400.0,2865.0
2018-04-13,1412.05,1415.1,1404.05,1412.4,1412.4,2018-04-26,9456600.0,2309.0
2018-04-16,1413.5,1427.5,1408.9,1424.55,1424.55,2018-04-26,9543600.0,2144.0
2018-04-17,1424.5,1447.6,1421.7,1444.6,1444.6,2018-04-26,9871200.0,3302.0
2018-04-18,1450.0,1455.0,1439.9,1452.0,1452.0,2018-04-26,9874800.0,2406.0
2018-04-19,1449.05,1467.0,1449.05,1453.05,1453.05,2018-04-26,9647400.0,3607.0
2018-04-20,1445.15,1469.25,1441.25,1466.3,1466.3,2018-04-26,9656400.0,3106.0
2018-04-23,1468.65,1470.5,1450.8,1453.85,1453.85,2018-04-26,8290200.0,3704.0
2018-04-24,1454.0,1467.5,1446.0,1459.3,1459.3,2018-04-26,6254400.0,5523.0
2018-04-25,1458.8,1462.85,1449.15,1459.65,1459.65,2018-04-26,3807600.0,5355.0
2018-04-26,1467.1,1495.75,1463.4,1491.35,1491.35,2018-05-31,9442800.0,8531.0
2018-04-27,1492.65,1498.3,1474.75,1479.0,1479.0,2018-05-31,9405000.0,3003.0
2018-04-30,1488.95,1514.05,1479.55,1510.65,1510.65,2018-05-31,9442200.0,2576.0
2018-05-02,1496.25,1511.95,1473.5,1480.25,1480.25,2018-05-31,9339600.0,3375.0
2018-05-03,1475.55,1475.55,1450.9,1461.3,1461.3,2018-05-31,9326400.0,2928.0
2018-05-04,1451.85,1479.3,1451.85,1474.3,1474.3,2018-05-31,9301200.0,2195.0
2018-05-07,1471.35,1507.0,1470.4,1502.15,1502.15,2018-05-31,9220200.0,3033.0
2018-05-08,1501.5,1509.9,1486.0,1498.6,1498.6,2018-05-31,9146400.0,2330.0
2018-05-09,1495.7,1515.0,1492.15,1502.6,1502.6,2018-05-31,9239400.0,2720.0
2018-05-10,1499.5,1511.2,1488.0,1491.7,1491.7,2018-05-31,9156000.0,1855.0
2018-05-11,1497.9,1512.4,1491.55,1509.35,1509.35,2018-05-31,9138600.0,2440.0
2018-05-14,1516.0,1524.7,1500.05,1511.2,1511.2,2018-05-31,9238200.0,6020.0
2018-05-15,1530.05,1544.2,1516.75,1522.55,1522.55,2018-05-31,9114600.0,11453.0
2018-05-16,1517.7,1585.8,1512.3,1578.7,1578.7,2018-05-31,9326400.0,10372.0
2018-05-17,1576.6,1597.1,1567.0,1574.5,1574.5,2018-05-31,9163800.0,6304.0
2018-05-18,1568.4,1608.4,1568.3,1603.95,1603.95,2018-05-31,9444000.0,6807.0
2018-05-21,1608.8,1618.35,1580.7,1585.5,1585.5,2018-05-31,9341400.0,5250.0
2018-05-22,1571.15,1594.35,1565.15,1581.5,1581.5,2018-05-31,9269400.0,3376.0
2018-05-23,1575.95,1589.4,1567.35,1573.9,1573.9,2018-05-31,9172800.0,2263.0
2018-05-24,1577.75,1577.75,1555.3,1566.9,1566.9,2018-05-31,9036000.0,2782.0
2018-05-25,1568.1,1595.8,1562.35,1578.9,1578.9,2018-05-31,8895000.0,3514.0
2018-05-28,1588.85,1588.85,1578.1,1584.65,1584.65,2018-05-31,8292000.0,2572.0
2018-05-29,1582.8,1597.9,1563.0,1573.4,1573.4,2018-05-31,6265800.0,6481.0
2018-05-30,1565.0,1593.65,1559.65,1586.9,1586.9,2018-05-31,3726600.0,6726.0
2018-05-31,1596.0,1613.95,1576.5,1608.45,1608.45,2018-06-28,8481000.0,7941.0
2018-06-01,1614.85,1620.0,1578.0,1582.25,1582.25,2018-06-28,8458200.0,3408.0
2018-06-04,1582.25,1583.3,1552.4,1556.2,1556.2,2018-06-28,8581200.0,2561.0
2018-06-05,1555.1,1568.5,1541.3,1558.4,1558.4,2018-06-28,9109800.0,4429.0
2018-06-06,1561.0,1573.7,1551.45,1567.6,1567.6,2018-06-28,9253800.0,3205.0
2018-06-07,1574.5,1597.0,1573.0,1594.4,1594.4,2018-06-28,9199200.0,3719.0
2018-06-08,1591.0,1592.05,1573.25,1585.05,1585.05,2018-06-28,9201600.0,1948.0
2018-06-11,1590.3,1607.9,1579.3,1595.9,1595.9,2018-06-28,9230400.0,2821.0
2018-06-12,1589.25,1633.55,1585.1,1628.65,1628.65,2018-06-28,9360600.0,5230.0
2018-06-13,1631.0,1633.35,1613.4,1614.9,1614.9,2018-06-28,9333000.0,2819.0
2018-06-14,1614.0,1616.7,1593.05,1601.9,1601.9,2018-06-28,9314400.0,3136.0
2018-06-15,1590.0,1615.85,1586.05,1611.95,1611.95,2018-06-28,9115800.0,4790.0
2018-06-18,1608.9,1626.75,1596.25,1600.2,1600.2,2018-06-28,9235200.0,2566.0
2018-06-19,1593.05,1600.8,1581.6,1593.8,1593.8,2018-06-28,9303600.0,2933.0
2018-06-20,1597.75,1608.6,1591.85,1596.1,1596.1,2018-06-28,9435000.0,2597.0
